hyperedge_id,concept_id
304,2213288
304,2213312
304,2313815
304,2313819
304,2313860
304,2313870
304,2313993
304,2314047
304,2314074
304,2314168
304,2314269
304,2314284
304,2314285
304,2314330
304,2314331
304,2414392
304,2414394
304,2414395
304,2414396
304,2414397
304,2414398
304,2514399
304,2514408
304,2514419
304,2514423
304,2514435
304,2514457
304,2514459
304,2615309
304,2615322
304,2617440
304,4015724
304,4046550
304,4058432
304,4062856
304,4063521
304,4111608
304,4141759
304,4214956
304,4261206
304,4306780
304,19018781
304,19018784
304,19018787
304,19018875
304,19018909
304,19018937
304,19019115
304,19019116
304,19019239
304,19019310
304,19019662
304,19020053
304,19025280
304,19025867
304,19049375
304,19058200
304,19074672
304,19074678
304,19074847
304,19076324
304,19076623
304,19077344
304,19077375
304,19077462
304,19077463
304,19077546
304,19077571
304,19077638
304,19077682
304,19078106
304,19078925
304,19079497
304,19079658
304,19080128
304,19080129
304,19095325
304,19123175
304,19123592
304,19134047
304,35605482
304,40162494
304,40162552
304,40163460
304,40163492
304,40163518
304,40164929
304,40165246
304,40165630
304,40165762
304,40165768
304,40166176
304,40167021
304,40167088
304,40167202
304,40169083
304,40171498
304,40171668
304,40171672
304,40171852
304,40172197
304,40172788
304,40173591
304,40175077
304,40175391
304,40182875
304,40222563
304,40237527
304,40480674
304,40481547
304,40482801
304,40482859
304,42708388
304,42902293
304,42902562
304,45892427
304,46234346
305,24609
305,28127
305,30437
305,72421
305,73553
305,74125
305,74132
305,75617
305,75911
305,77025
305,77670
305,80004
305,80180
305,80502
305,80809
305,80824
305,81390
305,81902
305,132706
305,134618
305,134736
305,138525
305,140673
305,193252
305,194395
305,194406
305,197032
305,198263
305,200219
305,201353
305,201826
305,254676
305,257004
305,257907
305,312437
305,313217
305,313324
305,313878
305,314658
305,315361
305,317302
305,317576
305,318521
305,318712
305,319038
305,319049
305,374009
305,375806
305,376065
305,376401
305,376966
305,377285
305,381288
305,432589
305,433736
305,434494
305,434500
305,434614
305,435224
305,437175
305,437827
305,437833
305,438350
305,439777
305,440927
305,441192
305,441264
305,443211
305,443729
305,443731
305,444285
305,444382
305,797632
305,1112921
305,1501496
305,2000726
305,2001139
305,2001175
305,2001200
305,2001203
305,2001209
305,2001214
305,2001237
305,2001285
305,2001378
305,2001389
305,2002290
305,2002291
305,2002386
305,2002548
305,2002849
305,2003031
305,2003047
305,2003090
305,2003209
305,2003244
305,2003287
305,2003877
305,2003898
305,2004589
305,2004607
305,2004709
305,2004770
305,2004782
305,2005195
305,2005235
305,2005295
305,2100658
305,2100978
305,2102593
305,2102912
305,2108115
305,2108444
305,2108887
305,2111025
305,2211361
305,2211378
305,2211401
305,2211491
305,2211826
305,2212090
305,2212093
305,2212095
305,2212099
305,2212110
305,2212231
305,2212290
305,2212333
305,2212359
305,2212360
305,2212362
305,2212388
305,2212523
305,2212591
305,2212593
305,2212601
305,2212648
305,2212649
305,2212731
305,2212787
305,2212800
305,2212988
305,2212996
305,2213283
305,2213440
305,2313814
305,2313816
305,2314270
305,2314284
305,2314330
305,2414392
305,2414395
305,2414396
305,2414397
305,2414398
305,2514399
305,2514406
305,2514408
305,2514436
305,2514437
305,2514441
305,2617177
305,2617267
305,2617268
305,2718656
305,4015724
305,4016359
305,4036803
305,4048727
305,4066371
305,4092161
305,4092217
305,4108616
305,4119158
305,4141759
305,4147961
305,4161462
305,4175226
305,4185932
305,4192940
305,4295287
305,4306780
305,4308509
305,19019157
305,19037061
305,19077083
305,19123175
305,40162871
305,40165762
305,40167218
305,40172747
305,40479430
305,40492322
305,46275982
306,30437
306,31317
306,31668
306,72993
306,73301
306,73553
306,74719
306,75344
306,75617
306,75860
306,76153
306,76194
306,77630
306,77646
306,77923
306,78236
306,79106
306,79109
306,79864
306,80180
306,80189
306,80502
306,80809
306,80816
306,81112
306,81380
306,81902
306,81942
306,133547
306,133810
306,134461
306,134718
306,135333
306,136185
306,136788
306,137057
306,137077
306,137519
306,138525
306,138825
306,140648
306,140821
306,141941
306,192450
306,193186
306,193519
306,193782
306,194081
306,194133
306,194382
306,195480
306,195590
306,196151
306,197508
306,197919
306,199075
306,200174
306,200766
306,200970
306,201826
306,254830
306,256439
306,257004
306,257007
306,257011
306,257907
306,258453
306,260041
306,313217
306,314131
306,316429
306,317002
306,317576
306,319835
306,321109
306,321689
306,372409
306,373503
306,374009
306,374888
306,375791
306,375806
306,376401
306,376422
306,376714
306,377091
306,377274
306,377527
306,378419
306,379019
306,380094
306,381290
306,432585
306,432863
306,432869
306,432870
306,432883
306,433168
306,433736
306,433759
306,434656
306,434926
306,435041
306,435626
306,435796
306,435855
306,436073
306,436118
306,436235
306,436366
306,436659
306,436678
306,436785
306,437359
306,437827
306,438422
306,438530
306,438749
306,438905
306,439120
306,439297
306,439777
306,439795
306,439926
306,440814
306,440927
306,442025
306,442077
306,442427
306,443551
306,443597
306,443611
306,443776
306,443865
306,443961
306,444453
306,733526
306,736021
306,974198
306,1237231
306,1301125
306,1501429
306,1517767
306,1539407
306,1836521
306,2000811
306,2001200
306,2001201
306,2001220
306,2001223
306,2001312
306,2001351
306,2001361
306,2001431
306,2002290
306,2002291
306,2002463
306,2002548
306,2002586
306,2002607
306,2002631
306,2002742
306,2002987
306,2003067
306,2003090
306,2003746
306,2003816
306,2004449
306,2004769
306,2004770
306,2004771
306,2004782
306,2005200
306,2005217
306,2005237
306,2005273
306,2005280
306,2005313
306,2005421
306,2005437
306,2006997
306,2007017
306,2007055
306,2101897
306,2101925
306,2101952
306,2102578
306,2102579
306,2102836
306,2102912
306,2108115
306,2110099
306,2110633
306,2110766
306,2211361
306,2211379
306,2211480
306,2211735
306,2211765
306,2211826
306,2212090
306,2212093
306,2212095
306,2212108
306,2212110
306,2212165
306,2212166
306,2212167
306,2212188
306,2212201
306,2212238
306,2212294
306,2212344
306,2212367
306,2212421
306,2212422
306,2212428
306,2212441
306,2212451
306,2212453
306,2212507
306,2212591
306,2212648
306,2212649
306,2212654
306,2212731
306,2213087
306,2213283
306,2213440
306,2213576
306,2213577
306,2213601
306,2313634
306,2313635
306,2313636
306,2313655
306,2313814
306,2313816
306,2313822
306,2313870
306,2313985
306,2313988
306,2313994
306,2314073
306,2314119
306,2314198
306,2314284
306,2314285
306,2314287
306,2314290
306,2314294
306,2314297
306,2314309
306,2314331
306,2314332
306,2414392
306,2414393
306,2414395
306,2414396
306,2414397
306,2414398
306,2514399
306,2514406
306,2514407
306,2514408
306,2514418
306,2514420
306,2514435
306,2514437
306,2514457
306,2514458
306,2514459
306,2514480
306,2514481
306,2614669
306,2614966
306,2617289
306,2617366
306,2718321
306,2718450
306,2718590
306,2720581
306,4011950
306,4012368
306,4015724
306,4032243
306,4043731
306,4047124
306,4047347
306,4048727
306,4058431
306,4062733
306,4083695
306,4110192
306,4139773
306,4141759
306,4145333
306,4147961
306,4163058
306,4185117
306,4186037
306,4199550
306,4214956
306,4219481
306,4263370
306,4288310
306,4304010
306,4336916
306,19019273
306,19019331
306,19023636
306,19030163
306,19033026
306,19033687
306,19038861
306,19068781
306,19075001
306,19078166
306,19078344
306,19080128
306,19080129
306,19124517
306,19134049
306,36250102
306,37016889
306,40161046
306,40163342
306,40163863
306,40165170
306,40167553
306,40169408
306,40175174
306,40175857
306,40221859
306,40222563
306,40304526
306,40481762
306,40482859
306,40483107
306,40484102
306,42708403
306,42799308
306,42872402
306,43020432
306,43531027
306,44782446
306,44783163
306,46234346
306,46271022
307,22288
307,22665
307,31601
307,75004
307,75911
307,76153
307,77670
307,78804
307,137005
307,138525
307,193253
307,193493
307,197381
307,201254
307,201826
307,257007
307,257628
307,258453
307,316866
307,317576
307,375557
307,378419
307,432411
307,433033
307,433577
307,434894
307,437827
307,438990
307,439777
307,440005
307,440905
307,443729
307,766531
307,1177843
307,1351583
307,1502810
307,1547506
307,1597761
307,2001048
307,2002548
307,2003746
307,2005292
307,2005372
307,2005435
307,2005440
307,2101868
307,2106254
307,2108115
307,2211359
307,2211491
307,2212093
307,2212166
307,2212238
307,2212295
307,2212300
307,2212427
307,2212642
307,2212648
307,2212731
307,2212870
307,2212924
307,2212990
307,2213031
307,2213087
307,2213162
307,2213172
307,2213283
307,2314074
307,2414393
307,2414396
307,2414397
307,2414398
307,2514458
307,2614656
307,2617833
307,2720580
307,4011950
307,4015724
307,4034850
307,4036803
307,4141759
307,4208622
307,4214956
307,4306780
307,19019119
307,19019665
307,19075306
307,19077058
307,40162595
307,40166816
307,40173098
307,40175394
307,40480674
307,40484648
308,956877
308,974853
308,1594705
308,2002290
308,2005195
308,2005435
308,2005521
308,2102579
308,2212093
308,2212167
308,2212996
308,2213440
308,2414397
308,2514403
308,2614666
308,2617177
308,2617366
308,4012368
308,4015724
308,4140686
308,4176605
308,19019156
308,19019310
308,19021074
308,19033851
308,19072237
308,19073093
308,19077546
308,19079658
308,19080128
308,19114916
308,19123592
308,19133570
308,40171661
308,40171971
309,24612
309,24970
309,30234
309,31317
309,31967
309,72405
309,73291
309,73297
309,73553
309,73562
309,73754
309,73819
309,74114
309,74132
309,74458
309,74719
309,74725
309,75863
309,75908
309,77025
309,77630
309,77646
309,77670
309,78232
309,78236
309,78832
309,79106
309,79908
309,80180
309,80496
309,80502
309,80767
309,80813
309,80824
309,81376
309,81611
309,81893
309,81902
309,132579
309,132862
309,133154
309,134159
309,134312
309,134453
309,134898
309,135777
309,137275
309,137820
309,137829
309,138379
309,138384
309,138389
309,138525
309,138994
309,140364
309,140648
309,140673
309,140821
309,141941
309,192261
309,192353
309,192731
309,193239
309,193322
309,194133
309,194406
309,194685
309,195079
309,195562
309,195585
309,195588
309,196469
309,196523
309,196931
309,197329
309,197518
309,197672
309,197917
309,198520
309,198860
309,199754
309,199775
309,200051
309,200174
309,200219
309,201045
309,201066
309,201254
309,201826
309,257007
309,260125
309,261327
309,312437
309,312922
309,313217
309,313459
309,313878
309,314665
309,315286
309,316999
309,317009
309,317302
309,317898
309,318096
309,319049
309,319835
309,321596
309,374009
309,374028
309,374922
309,375256
309,375415
309,375545
309,378427
309,379006
309,379805
309,380378
309,381290
309,381295
309,432295
309,432312
309,432738
309,432875
309,432881
309,433596
309,434029
309,434337
309,434610
309,435093
309,435242
309,435262
309,435577
309,435633
309,436059
309,436919
309,436975
309,437233
309,437264
309,437542
309,437827
309,437833
309,437851
309,438111
309,438530
309,438701
309,438997
309,439777
309,439926
309,439937
309,440583
309,440649
309,440927
309,441005
309,441192
309,441258
309,441523
309,441544
309,441872
309,442094
309,442752
309,442775
309,443111
309,443344
309,443392
309,443524
309,443614
309,443729
309,443734
309,443776
309,443865
309,443961
309,444367
309,444382
309,1000560
309,1154186
309,1367571
309,2000726
309,2000834
309,2000836
309,2000838
309,2000853
309,2000905
309,2001199
309,2001200
309,2001209
309,2001212
309,2001224
309,2001238
309,2001285
309,2001350
309,2002290
309,2002291
309,2002548
309,2002607
309,2002684
309,2002789
309,2002809
309,2002849
309,2002987
309,2003090
309,2003263
309,2003264
309,2003407
309,2003690
309,2003808
309,2003877
309,2003899
309,2003901
309,2004448
309,2004709
309,2004769
309,2004770
309,2004771
309,2005197
309,2005216
309,2005235
309,2005273
309,2005294
309,2005353
309,2005358
309,2005397
309,2005477
309,2006027
309,2006333
309,2006352
309,2006353
309,2100658
309,2100959
309,2101929
309,2102053
309,2102075
309,2102077
309,2102577
309,2102914
309,2105935
309,2106286
309,2106566
309,2107231
309,2108115
309,2109635
309,2211327
309,2211359
309,2211361
309,2211414
309,2211424
309,2211511
309,2211512
309,2211516
309,2211742
309,2211768
309,2211799
309,2211918
309,2212033
309,2212090
309,2212093
309,2212095
309,2212166
309,2212168
309,2212188
309,2212290
309,2212294
309,2212300
309,2212344
309,2212359
309,2212392
309,2212428
309,2212451
309,2212523
309,2212531
309,2212591
309,2212593
309,2212605
309,2212611
309,2212615
309,2212639
309,2212648
309,2212649
309,2212731
309,2212736
309,2212742
309,2212884
309,2212889
309,2212945
309,2212946
309,2212979
309,2212984
309,2212988
309,2212996
309,2212998
309,2213031
309,2213283
309,2213284
309,2213440
309,2313634
309,2313635
309,2313636
309,2313666
309,2313701
309,2313727
309,2313814
309,2313815
309,2313816
309,2313822
309,2313985
309,2313991
309,2314002
309,2314073
309,2314206
309,2314208
309,2314213
309,2314215
309,2314220
309,2314229
309,2314281
309,2314284
309,2314285
309,2314287
309,2314290
309,2314294
309,2314330
309,2314331
309,2314342
309,2414365
309,2414392
309,2414395
309,2414396
309,2414397
309,2414398
309,2514399
309,2514401
309,2514405
309,2514407
309,2514408
309,2514409
309,2514418
309,2514434
309,2514436
309,2514459
309,2614666
309,2614668
309,2615397
309,2617177
309,2617267
309,2617268
309,2617289
309,2617366
309,2617827
309,2718836
309,2720559
309,2720870
309,4004516
309,4015724
309,4022071
309,4027396
309,4034850
309,4043731
309,4046550
309,4058431
309,4059467
309,4062637
309,4063521
309,4064917
309,4065060
309,4068379
309,4077218
309,4085922
309,4088290
309,4104230
309,4116351
309,4116485
309,4116950
309,4141759
309,4161462
309,4162993
309,4163280
309,4171430
309,4180641
309,4185117
309,4185932
309,4201412
309,4206591
309,4214956
309,4215685
309,4306780
309,4340379
309,19079082
309,37396891
309,40243389
309,40480555
309,40481043
309,40482801
309,40483287
309,42872402
309,43020432
309,43530634
309,43531028
309,44782549
309,44817887
310,905275
310,963355
310,969503
310,1308221
310,1341302
310,1363060
310,1594976
310,1791021
310,1836434
310,19002395
310,19019044
310,19019331
310,19025469
310,19030162
310,19073187
310,19077375
310,19077577
310,19079658
310,19080128
310,40162711
310,40163361
310,40165763
310,40170442
310,40171118
310,40173591
310,40175210
310,40224699
310,42707430
310,42708401
311,26662
311,30437
311,31317
311,72715
311,72748
311,72990
311,72993
311,73289
311,74132
311,75036
311,75091
311,75860
311,75863
311,75909
311,76467
311,77074
311,77646
311,77670
311,78232
311,78516
311,79106
311,79109
311,79884
311,80070
311,80188
311,80189
311,80502
311,80767
311,80802
311,80816
311,81660
311,81902
311,132583
311,132797
311,133154
311,134736
311,135777
311,136788
311,138525
311,138713
311,138825
311,138996
311,139906
311,139912
311,140048
311,140214
311,141104
311,141932
311,141941
311,142026
311,192673
311,193520
311,194133
311,194175
311,195743
311,195771
311,196151
311,199064
311,200219
311,200319
311,200588
311,201072
311,201620
311,201826
311,254443
311,255891
311,256439
311,256717
311,257007
311,258780
311,313217
311,313502
311,313761
311,313792
311,313878
311,315286
311,315832
311,316211
311,316429
311,316999
311,317898
311,318800
311,319034
311,319835
311,320536
311,372629
311,372912
311,375415
311,375545
311,376707
311,376966
311,376979
311,377571
311,377877
311,379809
311,380101
311,380722
311,432284
311,432571
311,433195
311,433453
311,433471
311,434547
311,435374
311,435492
311,435535
311,435809
311,435950
311,436167
311,436375
311,436551
311,436659
311,437233
311,437246
311,437264
311,437267
311,437827
311,437833
311,437904
311,438557
311,438762
311,438887
311,439147
311,439297
311,439405
311,439777
311,439791
311,439907
311,440927
311,441103
311,441258
311,442019
311,442308
311,442426
311,443366
311,443520
311,443732
311,443767
311,444382
311,734708
311,749932
311,778359
311,836208
311,917880
311,918822
311,974199
311,1136753
311,1136980
311,1150351
311,1151424
311,1236495
311,1308250
311,1308251
311,1312777
311,1318983
311,1332419
311,1344403
311,1351583
311,1501500
311,1526476
311,1537656
311,1539407
311,1539462
311,1551170
311,1551674
311,1592146
311,1597761
311,1636780
311,1636816
311,1707346
311,2000832
311,2000834
311,2000835
311,2001197
311,2001198
311,2001200
311,2001209
311,2002018
311,2002178
311,2002290
311,2002291
311,2002386
311,2002907
311,2003048
311,2003090
311,2003203
311,2003209
311,2003283
311,2003402
311,2003690
311,2003691
311,2003963
311,2003985
311,2004566
311,2004607
311,2004649
311,2004709
311,2004769
311,2004782
311,2005216
311,2005235
311,2005237
311,2005273
311,2005280
311,2005295
311,2005474
311,2006225
311,2006321
311,2006341
311,2007273
311,2100658
311,2101821
311,2101897
311,2101922
311,2101931
311,2102163
311,2102421
311,2102577
311,2102579
311,2102836
311,2102854
311,2102912
311,2105915
311,2107158
311,2108115
311,2108688
311,2109747
311,2111015
311,2111025
311,2111051
311,2111199
311,2211327
311,2211351
311,2211361
311,2211379
311,2211397
311,2211398
311,2211414
311,2211446
311,2211456
311,2211481
311,2211488
311,2211490
311,2211491
311,2211510
311,2211553
311,2211970
311,2211972
311,2212090
311,2212093
311,2212095
311,2212113
311,2212165
311,2212166
311,2212226
311,2212292
311,2212294
311,2212333
311,2212421
311,2212507
311,2212542
311,2212543
311,2212549
311,2212550
311,2212593
311,2212597
311,2212601
311,2212615
311,2212643
311,2212648
311,2212684
311,2212731
311,2212812
311,2212996
311,2212998
311,2213248
311,2213250
311,2213283
311,2213288
311,2313635
311,2313636
311,2313637
311,2313652
311,2313654
311,2313727
311,2313814
311,2313816
311,2313983
311,2314004
311,2314026
311,2314073
311,2314088
311,2314207
311,2314269
311,2314275
311,2314284
311,2314287
311,2314288
311,2314290
311,2314330
311,2314331
311,2414391
311,2414392
311,2414394
311,2414395
311,2414396
311,2414397
311,2414398
311,2514399
311,2514406
311,2514408
311,2514434
311,2514435
311,2514465
311,2514470
311,2514481
311,2514491
311,2617178
311,2617225
311,2617289
311,2617293
311,2617804
311,2718321
311,2718373
311,2718560
311,2718579
311,4002650
311,4015724
311,4019044
311,4035441
311,4047347
311,4048727
311,4059467
311,4060259
311,4062484
311,4085923
311,4086918
311,4093672
311,4102183
311,4110815
311,4113102
311,4121915
311,4141759
311,4145333
311,4147961
311,4167406
311,4194462
311,4214956
311,4219481
311,4229909
311,4239682
311,4261206
311,4305080
311,4311114
311,19018811
311,19019073
311,19019117
311,19019331
311,19019418
311,19024595
311,19025280
311,19025332
311,19029027
311,19037778
311,19043737
311,19045767
311,19046742
311,19067190
311,19069199
311,19073183
311,19073187
311,19074847
311,19075380
311,19076600
311,19076626
311,19076899
311,19076923
311,19077083
311,19077124
311,19077375
311,19077572
311,19095325
311,19123171
311,19133566
311,19133570
311,19133622
311,40075755
311,40080069
311,40161595
311,40161928
311,40162494
311,40162729
311,40163333
311,40163450
311,40167202
311,40168368
311,40169689
311,40169929
311,40170479
311,40172151
311,40174061
311,40174110
311,40175400
311,40185277
311,40222796
311,40224897
311,40226887
311,40229205
311,40232357
311,40232756
311,40234729
311,40237219
311,40479576
311,40481042
311,40481096
311,40481920
311,40482507
311,40482801
311,40950844
311,42708398
311,42872402
311,42902110
311,43011909
311,43020455
311,43021821
311,44784878
311,46234346
311,46271022
311,46275982
312,23868
312,73300
312,75099
312,77653
312,77670
312,78232
312,79908
312,80496
312,80502
312,80824
312,81611
312,81902
312,133569
312,134159
312,134736
312,135777
312,137829
312,137858
312,138384
312,138525
312,138825
312,138841
312,139099
312,140648
312,140673
312,140821
312,141253
312,193739
312,193998
312,194133
312,195321
312,197028
312,197228
312,199866
312,199872
312,200970
312,201059
312,201826
312,254443
312,260125
312,261880
312,312622
312,313217
312,313878
312,314378
312,318800
312,372629
312,374142
312,374360
312,374466
312,374915
312,376400
312,376680
312,376683
312,377286
312,377564
312,377864
312,378427
312,381290
312,381295
312,381296
312,381732
312,432571
312,432883
312,432895
312,435262
312,435928
312,436080
312,436096
312,436118
312,436375
312,436659
312,437359
312,437827
312,438557
312,439147
312,439256
312,439297
312,439777
312,439926
312,440922
312,440927
312,441294
312,441628
312,441846
312,442077
312,442588
312,442752
312,443776
312,444367
312,444382
312,736055
312,798875
312,1000560
312,1136980
312,2000498
312,2000811
312,2000834
312,2000870
312,2002210
312,2002290
312,2002291
312,2002849
312,2002948
312,2002982
312,2003604
312,2003745
312,2003879
312,2004769
312,2004770
312,2004771
312,2004782
312,2005195
312,2005235
312,2005237
312,2005296
312,2005313
312,2005317
312,2005337
312,2005594
312,2101839
312,2102036
312,2102076
312,2102578
312,2106281
312,2106282
312,2107158
312,2108115
312,2108453
312,2108887
312,2211361
312,2211379
312,2211423
312,2211510
312,2211826
312,2211876
312,2212090
312,2212093
312,2212095
312,2212231
312,2212294
312,2212392
312,2212593
312,2212605
312,2212643
312,2212648
312,2212649
312,2212731
312,2212742
312,2213283
312,2213440
312,2313634
312,2313636
312,2313637
312,2313655
312,2313667
312,2313815
312,2313870
312,2313881
312,2313944
312,2313977
312,2314100
312,2314284
312,2314285
312,2314287
312,2314290
312,2314294
312,2314330
312,2314331
312,2414392
312,2414393
312,2414395
312,2414396
312,2414397
312,2414398
312,2514406
312,2514407
312,2514409
312,2514413
312,2514414
312,2514419
312,2514434
312,2514435
312,2514436
312,2514459
312,2615309
312,2617177
312,2617289
312,2617366
312,2617827
312,4004516
312,4012368
312,4015724
312,4015842
312,4044240
312,4046550
312,4064926
312,4065123
312,4085075
312,4094448
312,4103638
312,4141759
312,4147961
312,4166767
312,4176898
312,4194895
312,4206591
312,4228800
312,4242416
312,4263370
312,4309371
312,19019117
312,19077577
312,40170015
312,40479434
312,40482507
312,43020432
313,73553
313,74132
313,75920
313,77030
313,77072
313,77646
313,79905
313,81902
313,132797
313,138841
313,140190
313,192667
313,193518
313,195309
313,197593
313,201900
313,312940
313,313217
313,314131
313,319049
313,319835
313,372409
313,373182
313,377861
313,378425
313,381549
313,432895
313,433197
313,433454
313,437264
313,437827
313,437833
313,438557
313,439297
313,440530
313,440927
313,442752
313,442775
313,443454
313,1308877
313,2002290
313,2002291
313,2002522
313,2002548
313,2002646
313,2004769
313,2004771
313,2004782
313,2005256
313,2108115
313,2111015
313,2211359
313,2211460
313,2212093
313,2212453
313,2212648
313,2213039
313,2213283
313,2213296
313,2213440
313,2213548
313,2213572
313,2313827
313,2314330
313,2314331
313,2414392
313,2414397
313,2414398
313,2514406
313,2514407
313,2514408
313,2514413
313,2514458
313,2614666
313,2617177
313,2617267
313,2617289
313,4004516
313,4015724
313,4061660
313,4082672
313,4147961
313,4147972
313,4186037
313,40479192
313,40479576
313,40479809
313,40480603
313,42873170
313,43021378
314,30234
314,73553
314,74444
314,75860
314,77030
314,77670
314,77965
314,78234
314,78516
314,78907
314,79106
314,80189
314,80497
314,80502
314,80767
314,80802
314,81106
314,81611
314,133857
314,137053
314,138723
314,138825
314,138841
314,140190
314,140266
314,140673
314,141932
314,141933
314,141941
314,194081
314,194133
314,195306
314,195588
314,195926
314,196523
314,197036
314,197500
314,199866
314,200528
314,201072
314,201257
314,201826
314,257004
314,257011
314,259848
314,261325
314,312437
314,313217
314,315286
314,315832
314,316993
314,316999
314,317576
314,318521
314,318800
314,319034
314,319049
314,321588
314,372624
314,374009
314,374366
314,375428
314,375806
314,376115
314,376966
314,376979
314,377888
314,378164
314,379784
314,379811
314,380094
314,381295
314,432869
314,432875
314,432881
314,435524
314,436421
314,436659
314,436787
314,437247
314,437390
314,437544
314,437578
314,437579
314,437827
314,439297
314,439697
314,439777
314,440927
314,441737
314,441872
314,442077
314,442588
314,442610
314,443211
314,443391
314,443597
314,443731
314,443776
314,444382
314,743753
314,920458
314,1151423
314,2001198
314,2001199
314,2001200
314,2001209
314,2001442
314,2002018
314,2002044
314,2002282
314,2002290
314,2002291
314,2002462
314,2002487
314,2003090
314,2003209
314,2003265
314,2003284
314,2003305
314,2003690
314,2003877
314,2003901
314,2004523
314,2004649
314,2004769
314,2005194
314,2005235
314,2005273
314,2005415
314,2100938
314,2101941
314,2102912
314,2108115
314,2108887
314,2109196
314,2211359
314,2211361
314,2211398
314,2211799
314,2211816
314,2212090
314,2212095
314,2212300
314,2212337
314,2212345
314,2212392
314,2212422
314,2212453
314,2212589
314,2212593
314,2212648
314,2212656
314,2212731
314,2212750
314,2213283
314,2213438
314,2313634
314,2313657
314,2313667
314,2313727
314,2313814
314,2313816
314,2313820
314,2313944
314,2314290
314,2314294
314,2314331
314,2414390
314,2414392
314,2414393
314,2414396
314,2414397
314,2414398
314,2514405
314,2514407
314,2514408
314,2514418
314,2514435
314,2514437
314,2514456
314,2514458
314,2514459
314,2614666
314,2617366
314,2720580
314,2720581
314,4015724
314,4019953
314,4047338
314,4141759
314,4164707
314,4167217
314,4188191
314,4214956
314,4245252
314,4324765
314,19029026
314,40222924
314,40481043
314,42872402
314,43531027
314,46271022
315,26662
315,77670
315,134159
315,195590
315,195926
315,312437
315,318096
315,437827
315,443211
315,743717
315,905275
315,1103375
315,1178666
315,1308251
315,1314008
315,1501311
315,1539411
315,1548199
315,1594975
315,2101925
315,2102077
315,2102579
315,2211359
315,2414397
315,4214956
315,19018784
315,19019117
315,19019333
315,19023636
315,19025280
315,19027944
315,19068781
315,19077124
315,19077577
315,19077636
315,19080128
315,19096179
315,19114219
315,40164897
315,40164929
315,40166534
315,40169770
315,40171675
315,40175045
315,40175210
315,40222796
315,40223115
315,40950844
315,42708398
315,42799080
316,27674
316,31668
316,72401
316,72405
316,72748
316,73341
316,74132
316,74138
316,74458
316,74737
316,75344
316,75354
316,75617
316,75908
316,77365
316,77646
316,77670
316,78232
316,79106
316,79864
316,80180
316,80502
316,80813
316,80824
316,81112
316,81151
316,81390
316,81902
316,132412
316,133295
316,133729
316,134118
316,134736
316,135777
316,136788
316,137426
316,138525
316,138545
316,138717
316,138825
316,138841
316,140648
316,140673
316,141022
316,141253
316,193020
316,193322
316,193520
316,194081
316,194133
316,194393
316,194685
316,194686
316,195743
316,197381
316,197672
316,200219
316,201254
316,201620
316,201823
316,201826
316,255841
316,257007
316,257907
316,258333
316,259848
316,312998
316,313217
316,313324
316,315832
316,316127
316,318169
316,318800
316,374025
316,374035
316,374043
316,374642
316,375239
316,375415
316,375545
316,375806
316,376094
316,376400
316,379010
316,379019
316,379028
316,381551
316,381566
316,432451
316,432571
316,432585
316,432895
316,433071
316,433490
316,433901
316,434123
316,435262
316,435633
316,435783
316,435802
316,435810
316,436118
316,436414
316,436659
316,436976
316,437116
316,437663
316,437827
316,437834
316,438111
316,438391
316,439141
316,439156
316,439297
316,439777
316,439926
316,440279
316,441628
316,441692
316,441846
316,442128
316,442752
316,442775
316,443776
316,443865
316,443961
316,444382
316,708298
316,938330
316,939904
316,1000560
316,2000487
316,2001045
316,2001198
316,2001199
316,2001200
316,2001350
316,2001437
316,2002029
316,2002290
316,2002291
316,2002462
316,2002525
316,2002630
316,2002727
316,2002730
316,2002849
316,2002943
316,2002945
316,2003249
316,2003267
316,2003405
316,2003407
316,2003899
316,2003916
316,2003917
316,2004709
316,2004769
316,2004770
316,2004771
316,2004782
316,2005195
316,2005200
316,2005237
316,2005273
316,2005294
316,2005321
316,2005499
316,2005514
316,2006357
316,2007346
316,2007441
316,2008271
316,2100658
316,2101634
316,2101868
316,2101953
316,2102076
316,2102077
316,2102577
316,2102836
316,2102894
316,2108115
316,2108253
316,2109560
316,2111213
316,2211327
316,2211329
316,2211359
316,2211372
316,2211392
316,2211395
316,2211397
316,2211423
316,2211425
316,2211459
316,2211482
316,2211491
316,2211506
316,2211508
316,2211734
316,2211735
316,2211742
316,2211765
316,2211826
316,2212090
316,2212093
316,2212095
316,2212096
316,2212168
316,2212226
316,2212238
316,2212244
316,2212295
316,2212312
316,2212507
316,2212591
316,2212593
316,2212611
316,2212615
316,2212648
316,2212649
316,2212654
316,2212731
316,2213031
316,2213283
316,2213440
316,2313634
316,2313635
316,2313636
316,2313647
316,2314206
316,2314208
316,2314229
316,2314278
316,2314281
316,2314284
316,2314285
316,2314288
316,2314290
316,2314294
316,2314330
316,2314331
316,2314333
316,2414393
316,2414395
316,2414396
316,2414397
316,2414398
316,2514399
316,2514404
316,2514405
316,2514407
316,2514408
316,2514487
316,2514528
316,2514529
316,2614666
316,2614669
316,2615397
316,2617236
316,2617239
316,2617366
316,2718527
316,4002650
316,4004516
316,4015724
316,4034850
316,4048727
316,4059467
316,4060266
316,4062484
316,4064522
316,4079936
316,4086918
316,4103372
316,4103641
316,4141759
316,4145333
316,4147961
316,4149840
316,4163280
316,4167217
